,date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,z_score,is_anomaly,rolling_mean,rolling_std,dynamic_z
5727,2016-02-20 11:30:00,420,0,20.79,41.2,19.76,41.73,20.847142857142895,39.1528571428571,17.7,43.2966666666667,17.7,62.77,9.56666666666667,93.26333333333329,17.6666666666667,38.6633333333333,19.963333333333296,48.3266666666667,17.7,44.06,9.15,754.7999999999998,91.0,6.0,34.5,7.75,12.929861014708877,12.929861014708877,3.143676039198585,True,73.61111111111111,93.60247913467035,3.7006379755233056
5736,2016-02-20 13:00:00,590,0,21.29,40.23,20.39,40.4,20.912,39.54,18.1,45.23,17.6,54.7714285714286,9.733333333333329,92.56,17.7,39.4666666666667,20.6,48.0,17.7,44.1266666666667,9.2,755.1,95.0,5.0,29.0,8.4,2.7761311619542535,2.7761311619542535,4.801809972421127,True,90.41666666666667,114.54057033872766,4.361627778314088
5862,2016-02-21 10:00:00,170,30,20.7,44.79,19.39,45.59,21.39,41.9857142857143,19.566666666666695,45.69333333333329,18.04,52.98,10.8,90.1666666666667,18.1,43.0,20.5,52.9,18.29,47.26,10.6,756.7,90.0,8.0,29.0,9.0,30.84482187405229,30.84482187405229,0.7052437844595522,True,47.77777777777778,19.00498246177487,6.43106208953628
5863,2016-02-21 10:10:00,150,20,20.7,44.79,19.463333333333296,45.59,21.39,42.0,20.13,45.863333333333294,18.0285714285714,52.9285714285714,10.86,89.8333333333333,18.1,43.0,20.5,52.79,18.29,47.29,10.6833333333333,756.6666666666669,89.6666666666667,8.16666666666667,30.8333333333333,9.033333333333328,0.6071473122574388,0.6071473122574388,0.5101692040804295,True,49.02777777777778,22.464978830734008,4.494650227939838
5904,2016-02-21 17:00:00,190,20,21.5,46.23,20.7,44.79,21.5,43.2,21.6,45.4,18.6,58.96,12.478,80.15999999999998,18.29,44.8266666666667,22.23,49.39,18.39,46.79,12.1,755.0,84.0,11.0,40.0,9.4,0.2524783252738416,0.2524783252738416,0.9003183648386748,True,73.19444444444444,33.55996898086714,3.4805024886091975
5912,2016-02-21 18:20:00,200,30,21.6,46.06,20.76,45.3266666666667,21.6,43.79,22.2,44.5,18.6,58.156,11.836,80.756,18.29,44.79,22.29,49.7,18.39,46.76,11.6333333333333,754.7999999999998,84.6666666666667,10.6666666666667,40.0,9.16666666666667,32.060228020418435,32.060228020418435,0.997855655028236,True,82.63888888888889,36.88555026655073,3.1817638685883667
5913,2016-02-21 18:30:00,500,20,21.6666666666667,46.393333333333295,20.79,45.2,21.6,43.79,22.2,44.5,18.6,57.9985714285714,11.8,80.85714285714289,18.29,44.79,22.29,49.73,18.39,46.79,11.55,754.7999999999998,85.0,10.5,40.0,9.15,13.388716080226004,13.388716080226004,3.9239743607150754,True,89.02777777777777,61.21216214929887,6.713898150172262
5914,2016-02-21 18:40:00,340,20,21.73,48.293333333333294,20.8566666666667,45.2,21.6,43.963333333333296,22.1666666666667,44.6266666666667,18.6,57.9,11.69,81.10875,18.29,44.79,22.29,49.863333333333294,18.39,46.73,11.4666666666667,754.7999999999998,85.3333333333333,10.3333333333333,40.0,9.133333333333328,32.61277040001005,32.61277040001005,2.3633777176820945,True,93.05555555555556,67.79502846222525,3.6425155361065977
5917,2016-02-21 19:10:00,320,0,22.0,50.2666666666667,21.033333333333296,46.53,21.8566666666667,46.1,22.0,44.76,18.6,58.314285714285695,11.6,82.176,18.29,44.7,22.5,49.56,18.39,46.73,11.2333333333333,754.783333333333,86.8333333333333,9.83333333333333,37.66666666666669,9.16666666666667,26.526308967731893,26.526308967731893,2.1683031373029715,True,99.58333333333333,72.43136625041171,3.043110714005257
5921,2016-02-21 19:50:00,400,20,22.26,46.963333333333296,21.29,46.0666666666667,21.89,45.5666666666667,21.79,45.363333333333294,18.6,58.3057142857143,11.136,86.25,18.29,44.9,22.6,49.53,18.39,46.79,10.9666666666667,754.716666666667,90.1666666666667,9.16666666666667,28.3333333333333,9.43333333333333,42.039797571487725,42.039797571487725,2.948601458819462,True,112.36111111111111,85.58815660394015,3.3607323758582637
5928,2016-02-21 21:00:00,410,20,22.5,45.56,21.6,44.863333333333294,21.89,44.73,21.79,45.59,18.7,57.4285714285714,10.7371428571429,88.9557142857143,18.39,45.09,22.463333333333296,48.83333333333329,18.39,46.9,10.6,754.7,93.0,8.0,64.0,9.5,4.4538227608427405,4.4538227608427405,3.0461387490090237,True,125.97222222222223,93.75815040210112,3.029366263729246
6002,2016-02-22 09:20:00,330,0,21.1,44.3266666666667,19.7,44.8266666666667,21.7,42.79,20.5,43.433333333333294,18.463333333333296,54.363333333333294,9.5,81.77599999999998,18.39,41.363333333333294,21.1666666666667,49.0,18.79,47.834,8.86666666666667,751.766666666667,93.0,7.3333333333333295,54.33333333333329,7.8,32.52385294763371,32.52385294763371,2.2658404274925332,True,62.361111111111114,36.63651128739373,7.305250404150268
6003,2016-02-22 09:30:00,230,0,21.1,44.4,19.7,44.9666666666667,21.625,42.64,20.5,43.5,18.5,54.26,9.437142857142861,83.39857142857139,18.463333333333296,41.56,21.1,48.933333333333294,18.79,47.7642857142857,8.9,751.75,93.5,7.5,49.5,7.9,3.7327981553971767,3.7327981553971767,1.29046752559692,True,64.16666666666667,41.41000763576685,4.0046680211210335
6013,2016-02-22 11:10:00,360,0,20.963333333333296,44.76,19.7,45.2,21.5,42.56,20.39,43.933333333333294,18.4266666666667,53.5,10.274,86.896,18.39,42.26,20.89,48.4,18.79,46.94285714285711,9.6,751.783333333333,92.3333333333333,8.0,59.16666666666669,8.4,16.15932071581483,16.15932071581483,2.558452298061217,True,66.80555555555556,54.35476549559641,5.394089032877859
6014,2016-02-22 11:20:00,390,0,20.963333333333296,44.7,19.7,45.1633333333333,21.4266666666667,42.5,20.323333333333295,44.0,18.5,53.545,10.4214285714286,86.05714285714289,18.39,42.29,20.89,48.4,18.754,46.9,9.7,751.766666666667,91.6666666666667,8.0,55.33333333333329,8.4,23.873514926526692,23.873514926526692,2.8510641686299008,True,71.52777777777777,66.32527022974283,4.8016724412742295
6015,2016-02-22 11:30:00,300,0,20.89,44.8266666666667,19.76,45.09,21.6333333333333,43.16666666666671,20.29,44.0,18.4266666666667,53.433333333333294,10.54,85.21599999999998,18.39,42.363333333333294,20.823333333333295,48.2666666666667,18.79,46.8214285714286,9.8,751.75,91.0,8.0,51.5,8.4,48.65410402417183,48.65410402417183,1.973228556923849,True,74.86111111111111,71.56191164822205,3.146071474384411
6053,2016-02-22 17:50:00,390,10,20.89,45.09,19.6,45.36,21.39,42.363333333333294,20.0,43.863333333333294,18.456,52.514,6.46666666666667,88.73,18.5,42.55666666666671,20.29,47.863333333333294,18.6857142857143,46.11,5.68333333333333,751.8166666666668,98.6666666666667,3.5,50.16666666666669,5.45,28.052930859848857,28.052930859848857,2.8510641686299008,True,99.44444444444444,93.5962092781336,3.1043517445469506
6146,2016-02-23 09:20:00,280,0,20.566666666666695,43.0,18.79,44.1266666666667,21.3566666666667,41.863333333333294,20.0,40.863333333333294,18.7385714285714,51.09,4.76,87.8333333333333,19.05,39.8,20.79,46.1266666666667,18.5,44.5957142857143,4.56666666666667,755.1666666666669,94.0,2.66666666666667,51.0,3.6333333333333298,24.125441315118223,24.125441315118223,1.7781539765447265,True,61.52777777777778,29.486675062809187,7.409184716718903
6148,2016-02-23 09:40:00,390,0,20.5,42.8266666666667,18.89,43.86,21.29,41.56,20.4933333333333,41.59,18.7,51.0257142857143,5.09,87.8333333333333,19.0,39.3266666666667,20.73,45.7,18.5,44.0225,4.93333333333333,755.3333333333329,92.0,3.3333333333333295,39.0,3.6666666666666705,32.935120281763375,32.935120281763375,2.8510641686299008,True,65.55555555555556,48.49535737584437,6.690216589805994
6150,2016-02-23 10:00:00,250,0,20.6,42.93,19.0,43.595,21.26,41.29,21.1966666666667,41.39,18.7,50.9142857142857,5.263333333333329,87.76333333333329,19.0,38.963333333333296,20.7,45.3266666666667,18.5,43.418,5.3,755.5,90.0,4.0,27.0,3.7,27.293022850062695,27.293022850062695,1.4855421059760425,True,67.91666666666667,53.09936208205361,3.429105853512191
6156,2016-02-23 11:00:00,400,0,20.6,42.1633333333333,19.2,42.76,21.2,41.29,21.6666666666667,40.1633333333333,18.6285714285714,50.5257142857143,6.23,87.68999999999998,18.89,37.8266666666667,20.5,44.2,18.5,41.96,5.9,755.7999999999998,81.0,5.0,40.0,2.8,48.988608829677105,48.988608829677105,2.948601458819462,True,75.27777777777777,68.09215425471875,4.768863986994789
6184,2016-02-23 15:40:00,340,20,21.29,42.1566666666667,19.6666666666667,42.23,21.1,41.26,22.0,39.5,18.6,50.016,6.34,88.34999999999998,19.1333333333333,35.49,20.3566666666667,41.59666666666671,18.5571428571429,41.064285714285695,6.46666666666667,757.0666666666668,75.3333333333333,5.0,40.0,2.3333333333333295,47.611894586589194,47.611894586589194,2.3633777176820945,True,89.58333333333333,80.46410274765883,3.1121538439568663
6199,2016-02-23 18:10:00,390,20,21.0,40.4,19.1,41.06,20.89,40.23,21.6,38.695,18.5,49.2071428571429,3.9666666666666694,87.26333333333329,18.89,34.7,20.2,40.995,18.39,39.7,4.91666666666667,758.6,85.1666666666667,1.8333333333333297,40.0,2.65,27.286337490659207,27.286337490659207,2.8510641686299008,True,99.44444444444444,91.4959998954598,3.1756093806017134
6304,2016-02-24 11:40:00,120,0,20.29,40.863333333333294,19.5,40.893333333333295,20.5,39.2,20.033333333333296,37.23,18.1,50.9666666666667,4.06333333333333,87.62333333333329,18.79,34.79,19.79,40.3266666666667,18.1,39.8528571428571,5.8,759.2,74.6666666666667,1.66666666666667,34.0,1.46666666666667,15.626985405106096,15.626985405106096,0.21755733351174564,True,52.361111111111114,16.05387545291844,4.213243654920269
6313,2016-02-24 13:10:00,140,0,20.6,39.03,19.6,38.9,20.79,40.26,20.29,37.2675,18.1,49.86,5.3725,88.19249999999998,19.39,33.385,20.1,39.2,18.2,39.7,6.16666666666667,758.35,59.66666666666671,2.0,36.66666666666669,-1.26666666666667,49.547470943070955,49.547470943070955,0.41263191389086823,True,53.75,19.241789908247945,4.482431229697044
6315,2016-02-24 13:30:00,240,0,20.6,38.9666666666667,19.6,38.59,20.73,40.06,20.29,37.2,18.1,49.53,6.06333333333333,88.5,19.456,33.236,20.2,39.03,18.29,39.79,6.1,758.0499999999998,61.0,2.0,30.0,-1.0,27.69363288534805,27.69363288534805,1.3880048157864813,True,56.666666666666664,29.118504837020257,6.296110818858038
6316,2016-02-24 13:40:00,200,0,20.6,38.93,19.6,38.59,20.73,39.933333333333294,20.29,37.2,18.1,49.4666666666667,6.19,88.56,19.5,33.1214285714286,20.26,39.223333333333294,18.29,39.7257142857143,6.06666666666667,757.9,61.66666666666671,2.0,26.666666666666696,-0.866666666666667,40.97650024341419,40.97650024341419,0.997855655028236,True,58.75,33.64845181964637,4.197815719935387
6317,2016-02-24 13:50:00,230,0,20.6,38.79,19.6,38.53,20.7,39.76,20.29,37.09,18.033333333333296,49.3266666666667,6.36666666666667,88.59,19.54,32.96,20.4266666666667,39.36,18.29,39.736,6.03333333333333,757.75,62.33333333333329,2.0,23.3333333333333,-0.733333333333333,24.387170921545476,24.387170921545476,1.29046752559692,True,61.25,39.215457573206535,4.303150095468892
6319,2016-02-24 14:10:00,190,0,20.6666666666667,38.6633333333333,19.6,38.4,20.6666666666667,39.5266666666667,20.29,37.0,18.033333333333296,49.1266666666667,6.19,88.2266666666667,19.66,32.572,20.76,39.6633333333333,18.29,39.638,6.06666666666667,757.5,62.16666666666671,2.0,23.3333333333333,-0.716666666666667,5.212753568775952,5.212753568775952,0.9003183648386748,True,64.02777777777777,41.94764416901271,3.0030821686830174
6324,2016-02-24 15:00:00,230,0,20.79,38.09,19.7,38.0,20.76,38.8266666666667,20.29,36.7,18.0,48.433333333333294,6.69,87.8333333333333,20.0714285714286,31.6,21.5,39.93,18.39,41.018,6.4,757.0,58.0,2.0,40.0,-1.3,32.72715078201145,32.72715078201145,1.29046752559692,True,68.75,46.114905475801976,3.4967002173432458
6325,2016-02-24 15:10:00,420,0,20.79,38.1266666666667,19.7,37.9666666666667,20.7,38.79,20.26,36.59,18.066666666666695,48.43,6.52666666666667,87.09333333333329,20.06,31.35,21.566666666666695,39.6566666666667,18.39,41.29,6.4,756.9333333333329,57.5,2.0,40.0,-1.43333333333333,13.335802464280276,13.335802464280276,3.143676039198585,True,73.88888888888889,61.907599377780485,5.590769381946593
6426,2016-02-25 08:00:00,210,0,20.23,38.39,18.1,40.33333333333329,20.6333333333333,39.463333333333296,19.79,36.79,18.0,51.552,-0.833333333333333,83.59333333333329,19.3042857142857,36.4,20.89,42.8266666666667,18.1,41.56,-0.6,756.1,95.0,1.0,61.0,-1.3,17.85494714276865,17.85494714276865,1.0953929452177973,True,64.44444444444444,34.268570123051,4.247494279244717
6427,2016-02-25 08:10:00,260,0,20.29,38.6633333333333,18.1666666666667,40.2,20.6,39.1633333333333,19.79,36.73,18.0,51.3685714285714,-0.5,84.15,19.236,35.698,20.8566666666667,42.2666666666667,18.1,41.36,-0.25,756.15,94.1666666666667,1.0,60.16666666666669,-1.08333333333333,43.98043612018228,43.98043612018228,1.583079396165604,True,66.52777777777777,40.97954564400708,4.721190027408611
6433,2016-02-25 09:10:00,350,30,20.2,38.29,18.29,39.53,20.39,38.2,21.163333333333295,36.723333333333294,17.89,49.656,0.833333333333333,84.99666666666668,19.0,33.7,20.7,40.26,18.0,39.02,1.75,756.466666666667,89.1666666666667,1.16666666666667,57.33333333333329,0.116666666666667,16.358795505948365,16.358795505948365,2.4609150078716557,True,67.91666666666667,52.054616496440055,5.418987830841567
6434,2016-02-25 09:20:00,250,20,20.2,38.463333333333296,18.29,39.6566666666667,20.323333333333295,38.33333333333329,21.29,36.39,17.89,49.524285714285696,0.6666666666666669,84.59333333333329,18.937142857142895,33.5542857142857,20.6333333333333,40.0,18.0,38.6566666666667,2.0,756.533333333333,88.3333333333333,1.33333333333333,58.66666666666669,0.233333333333333,4.110671335365623,4.110671335365623,1.4855421059760425,True,69.86111111111111,56.10586210128335,3.2106963896873877
6443,2016-02-25 10:50:00,270,20,20.2,40.433333333333294,19.29,40.56,20.5,39.0,21.823333333333295,37.23,17.89,48.772,3.5925,86.9,18.937142857142895,32.4271428571429,20.4266666666667,38.6266666666667,18.1,37.4666666666667,4.25,756.8833333333331,77.5,2.8333333333333295,28.166666666666696,0.616666666666667,10.945586196612567,10.945586196612567,1.6806166863551653,True,73.19444444444444,61.06626253018286,3.2228197273131234
6444,2016-02-25 11:00:00,770,20,20.2,40.5,19.29,40.433333333333294,20.5,39.1566666666667,21.89,37.29,17.89,48.6528571428571,3.8633333333333297,87.0,19.0,32.272,20.4266666666667,38.433333333333294,18.1666666666667,37.4,4.5,756.9,76.0,3.0,21.0,0.6,16.8551824754104,16.8551824754104,6.557481195833231,True,82.63888888888889,102.3387506021266,6.7165282658515055
6445,2016-02-25 11:10:00,540,30,20.2,40.6266666666667,19.39,40.2966666666667,20.6333333333333,39.76333333333329,22.0,37.09,17.89,48.554,4.16,87.03,19.0,32.1214285714286,20.4266666666667,38.3,18.2,37.363333333333294,4.65,756.9166666666669,74.0,3.16666666666667,24.166666666666696,0.333333333333333,8.093716588336974,8.093716588336974,4.314123521473321,True,88.88888888888889,115.66775580929712,3.9000593376676527
6456,2016-02-25 13:00:00,710,30,20.7,39.53,19.7,38.53,22.2,39.59666666666671,22.39,35.6633333333333,17.85,48.036,5.86666666666667,71.9,19.412,30.1,20.6333333333333,36.2,18.23,37.8266666666667,6.1,756.9,57.0,3.0,27.0,-1.8,33.39079387951642,33.39079387951642,5.972257454695863,True,121.94444444444444,146.69733994236472,4.008631347961688
6488,2016-02-25 18:20:00,720,20,20.8566666666667,37.76,19.26,37.6266666666667,21.6,36.363333333333294,21.0,33.9,17.8757142857143,46.5114285714286,4.3333333333333295,68.0,19.1,30.31,21.39,37.1633333333333,18.1,36.933333333333294,4.0,756.733333333333,75.6666666666667,3.0,27.666666666666696,0.0666666666666667,46.615926583763205,46.615926583763205,6.069794744885424,True,180.0,160.0792057472669,3.373330080438756
6573,2016-02-26 08:30:00,300,0,20.1,39.73,18.2,40.4,20.9266666666667,38.03,19.9266666666667,35.9,18.5,45.2357142857143,1.66666666666667,84.23,18.89,35.04,20.29,41.8,17.89,40.5266666666667,1.2,754.95,94.5,1.0,48.5,0.4,15.6043479219079,15.6043479219079,1.973228556923849,True,54.44444444444444,33.64641700317718,7.298119010186675
6575,2016-02-26 08:50:00,360,10,20.1,39.4,18.2,40.3266666666667,20.8566666666667,37.83333333333329,19.89,35.8266666666667,18.39,45.29,2.0266666666666695,84.56,18.79,34.5257142857143,20.2,41.1566666666667,17.89,39.9666666666667,1.46666666666667,754.983333333333,94.1666666666667,1.0,52.83333333333329,0.6,30.8240583515726,30.8240583515726,2.558452298061217,True,57.77777777777778,48.90986888006654,6.179166477900627
6577,2016-02-26 09:10:00,330,0,20.1,39.1566666666667,18.23,40.0666666666667,20.7,37.56,19.8566666666667,35.76,18.39,45.3528571428571,2.6566666666666694,84.9,18.7385714285714,34.2542857142857,20.2,40.73,17.8566666666667,39.4666666666667,1.78333333333333,755.0,93.0,1.0,56.16666666666669,0.733333333333333,13.482676655985413,13.482676655985413,2.2658404274925332,True,62.638888888888886,59.78819553648102,4.471804320436048
6579,2016-02-26 09:30:00,310,0,20.0,38.9,18.3566666666667,39.73,20.6666666666667,37.29,19.89,35.79,18.3185714285714,45.4,3.1566666666666694,84.83,18.7,33.9971428571429,20.1,40.86,17.9266666666667,41.09666666666671,2.15,755.0,91.0,1.0,58.5,0.8,25.18784066196531,25.18784066196531,2.0707658471134103,True,68.19444444444444,68.6145877991103,3.5241129228016868
6580,2016-02-26 09:40:00,350,0,20.033333333333296,38.8266666666667,18.4266666666667,39.59,20.6,37.29,19.823333333333295,35.73,18.3275,45.4,3.36333333333333,84.49666666666668,18.7,33.79,20.1,41.06,18.0,41.29,2.3333333333333295,755.0,90.0,1.0,59.66666666666669,0.8333333333333329,17.719997803214937,17.719997803214937,2.4609150078716557,True,72.08333333333333,76.23051586665045,3.645740337804148
6583,2016-02-26 10:10:00,400,0,20.066666666666695,38.26,18.5,39.1266666666667,20.6,37.363333333333294,19.8566666666667,35.76,18.29,45.334,4.16,82.5,18.6285714285714,33.3971428571429,20.0,40.9,18.0,40.6,2.8333333333333295,754.9333333333329,86.3333333333333,1.0,55.0,0.75,12.069746269844472,12.069746269844472,2.948601458819462,True,77.77777777777777,85.79737384309801,3.7556187070653966
6594,2016-02-26 12:00:00,390,0,20.2,37.245,18.76,37.6266666666667,20.39,36.53,19.76,35.09,18.2,44.656,6.66,63.66,18.5,31.9675,19.79,39.6266666666667,17.89,38.26,4.8,754.2999999999998,67.0,1.0,25.0,-0.9,30.663364368956536,30.663364368956536,2.8510641686299008,True,84.86111111111111,94.89791484011343,3.2154435574585083
6595,2016-02-26 12:10:00,410,0,20.2,37.3,18.79,37.59,20.39,36.723333333333294,19.79,35.09,18.2,44.554,6.99333333333333,62.8,18.5,31.83,19.79,39.5,17.89,38.2,4.86666666666667,754.233333333333,66.5,1.0,25.166666666666696,-0.95,23.749249649699777,23.749249649699777,3.0461387490090237,True,90.13888888888889,102.09762044316382,3.1328948678992266
6596,2016-02-26 12:20:00,630,0,20.2,37.433333333333294,18.79,37.6633333333333,20.566666666666695,37.55666666666671,19.79,35.09,18.2,44.5385714285714,7.43333333333333,60.5266666666667,18.5,31.7257142857143,19.79,39.36,17.89,37.9666666666667,4.93333333333333,754.1666666666669,66.0,1.0,25.3333333333333,-1.0,30.082748760469254,30.082748760469254,5.191959133179373,True,98.47222222222223,120.03121333750526,4.428246311925727
6724,2016-02-27 09:40:00,310,0,19.79,40.4666666666667,18.2925,39.475,20.29,37.1633333333333,20.29,36.73,18.2,48.616,2.0266666666666695,61.33333333333329,18.718,36.554,19.79,44.1633333333333,17.79,39.4,2.43333333333333,750.9333333333329,73.0,5.3333333333333295,23.3333333333333,-2.03333333333333,35.715915344189845,35.715915344189845,2.0707658471134103,True,50.416666666666664,34.04377877438574,7.6249859057550236
